timestamp,value,anomaly_score,raw_data
9/12/2016 1:32,21.0901676,0,0.351015753
9/12/2016 3:32,21.0901676,0,0.351015753
9/12/2016 3:32,21.0901676,0,0.351015753
9/12/2016 5:32,21.0901676,0,0.351015753
9/12/2016 7:32,20.96184358,0,0.348875413
9/12/2016 7:32,20.96184358,0,0.348875413
9/12/2016 13:32,34.43586592,0,0.573611109
9/12/2016 15:32,33.28094972,0,0.554348049
9/12/2016 17:32,32.51100559,0,0.541506009
9/12/2016 19:32,32.25435754,0,0.537225329
9/12/2016 21:32,31.9977095,0,0.532944649
9/13/2016 3:32,31.35608939,0,0.52224295
9/13/2016 5:32,31.22776536,0,0.52010261
9/13/2016 7:32,30.97111732,0,0.51582193
9/13/2016 9:32,30.71446927,0,0.51154125
9/13/2016 13:32,29.94452514,0,0.49869921
9/13/2016 15:32,29.6878771,0,0.49441853
9/13/2016 19:32,29.43122905,0,0.49013785
9/13/2016 21:32,29.30290503,0,0.48799751
9/14/2016 1:32,29.17458101,0,0.48585717
9/14/2016 3:32,29.17458101,0,0.48585717
9/14/2016 5:32,29.30290503,0,0.48799751
9/14/2016 7:32,29.04625698,0,0.48371683
9/14/2016 9:32,28.78960894,0,0.47943615
9/14/2016 13:32,28.14798883,0,0.468734451
9/14/2016 15:32,28.0196648,0,0.466594111
9/14/2016 17:32,28.0196648,0,0.466594111
9/14/2016 21:32,28.14798883,0,0.468734451
9/15/2016 1:32,29.43122905,0,0.49013785
9/15/2016 3:32,29.17458101,0,0.48585717
9/15/2016 5:32,29.55955307,0,0.49227819
9/15/2016 9:32,29.81620112,0,0.49655887
9/15/2016 13:32,29.43122905,0,0.49013785
9/15/2016 17:32,29.30290503,0,0.48799751
9/15/2016 19:32,29.30290503,0,0.48799751
9/15/2016 21:32,29.30290503,0,0.48799751
9/16/2016 3:32,29.04625698,0,0.48371683
9/16/2016 5:32,28.91793296,0,0.48157649
9/16/2016 7:32,28.91793296,0,0.48157649
9/16/2016 9:32,28.91793296,0,0.48157649
9/16/2016 13:32,28.40463687,0,0.473015131
9/16/2016 15:32,28.27631285,0,0.470874791
9/16/2016 17:32,28.27631285,0,0.470874791
9/16/2016 19:32,28.40463687,0,0.473015131
9/16/2016 21:32,28.66128492,0,0.47729581
9/17/2016 1:32,28.66128492,0,0.47729581
9/17/2016 5:32,28.53296089,0,0.47515547
9/17/2016 7:32,28.40463687,0,0.473015131
9/17/2016 9:32,28.40463687,0,0.473015131
9/17/2016 17:32,28.14798883,0,0.468734451
9/17/2016 19:32,28.14798883,0,0.468734451
9/17/2016 21:32,28.14798883,0,0.468734451
9/18/2016 1:32,28.0196648,0,0.466594111
9/18/2016 3:32,28.27631285,0,0.470874791
9/18/2016 5:32,28.27631285,0,0.470874791
9/18/2016 7:32,28.14798883,0,0.468734451
9/18/2016 13:32,27.76301676,0,0.462313431
9/18/2016 17:32,27.50636872,0,0.458032751
9/18/2016 19:32,27.63469274,0,0.460173091
9/18/2016 21:32,27.89134078,0,0.464453771
